index,总数,总价,平米单价,小区,所在区,户型,楼层,面积,户型结构,建筑类型,朝向,建筑结构,装修情况,梯户比例,电梯与否,发布年,发布月,发布日
2760,170782.0,123.0,16108.0,上道西城,武侯,2室1厅1厨1卫,高楼层 (共11层),76.36㎡,平层,板塔结合,南,框架结构,简装,一梯四户,有,2022,1,19.0
2770,170782.0,86.0,10628.0,蜀馨苑B区,武侯,2室2厅1厨1卫,高楼层 (共7层),80.92㎡,平层,板楼,南,混合结构,精装,一梯两户,无,2022,4,8.0
4229,170855.0,196.0,17815.0,远大林语城南庭,双流,3室2厅1厨2卫,高楼层 (共12层),110.02㎡,平层,板塔结合,北,框架结构,精装,两梯五户,有,2022,5,5.0
5199,170869.0,76.0,12669.0,清溪南街9号,青羊,2室1厅1厨1卫,中楼层 (共7层),59.99㎡,平层,板塔结合,东南,混合结构,精装,一梯五户,无,2022,5,31.0
5679,170872.0,305.0,31164.0,人居天府汇城,高新,3室2厅1厨1卫,中楼层 (共23层),97.87㎡,平层,板塔结合,东,框架结构,简装,两梯六户,有,2021,11,23.0
5905,170872.0,159.0,17008.0,檀香花园,金牛,3室2厅1厨1卫,中楼层 (共26层),93.49㎡,平层,塔楼,西南,钢混结构,精装,三梯六户,有,2022,6,8.0
7021,170783.0,178.0,23490.0,荣盛香榭兰庭一期,成华,3室1厅1厨1卫,高楼层 (共27层),75.78㎡,平层,塔楼,西南,钢混结构,简装,两梯七户,有,2022,4,11.0
8239,170804.0,197.0,21945.0,蓝光金楠府,武侯,3室1厅1厨1卫,中楼层 (共16层),89.77㎡,平层,板楼,西南,钢混结构,精装,三梯八户,有,2022,3,10.0
8973,170806.0,91.0,13285.0,招商依云上城,龙泉驿,2室1厅1厨1卫,中楼层 (共40层),68.5㎡,平层,板塔结合,西,钢混结构,精装,三梯六户,有,2022,6,17.0
9365,171098.0,169.0,19247.0,首创国际城二期,成华,3室2厅1厨1卫,低楼层 (共34层),87.81㎡,平层,塔楼,西南,钢混结构,简装,两梯五户,有,2022,6,28.0
9596,171120.0,106.0,11490.0,格兰玺城,龙泉驿,2室1厅1厨1卫,中楼层 (共24层),92.26㎡,平层,板塔结合,东南,钢混结构,简装,两梯五户,有,2022,6,28.0
9632,171120.0,110.0,9282.0,新城府景,温江,3室1厅1厨2卫,低楼层 (共18层),118.52㎡,平层,板塔结合,东南,框架结构,毛坯,两梯四户,有,2022,6,30.0
9663,171120.0,72.0,5830.0,大邦第1城,青白江,3室2厅1厨2卫,低楼层 (共18层),123.5㎡,平层,板塔结合,西南,钢混结构,毛坯,两梯三户,有,2022,7,3.0
9712,171098.0,160.0,20490.0,校园春天,锦江,2室1厅1厨1卫,中楼层 (共6层),78.09㎡,平层,板楼,东南,砖混结构,精装,一梯两户,无,2022,6,30.0
9873,171120.0,106.0,13264.0,金枫名苑,郫都,3室2厅1厨2卫,高楼层 (共18层),79.92㎡,平层,板楼,东南,钢混结构,简装,两梯六户,有,2022,6,29.0
9883,171120.0,128.0,13900.0,御岭春天三期,龙泉驿,3室1厅1厨1卫,低楼层 (共26层),92.09㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,7,1.0
10975,171090.0,69.0,10099.0,嘉通云玺,郫都,2室1厅1厨1卫,中楼层 (共24层),68.33㎡,平层,塔楼,东,钢混结构,其他,两梯六户,有,2022,6,27.0
11245,171120.0,188.0,16370.0,四季长春A区,成华,3室2厅1厨1卫,低楼层 (共18层),114.85㎡,平层,塔楼,东,钢混结构,精装,一梯四户,暂无数据,2022,7,1.0
11390,171098.0,420.0,29862.0,78号观邸,青羊,4室2厅1厨2卫,低楼层 (共31层),140.65㎡,平层,板楼,东南 西北,钢混结构,简装,两梯四户,有,2022,7,2.0
11658,171090.0,118.0,20092.0,百家苑(青羊),青羊,1室1厅1厨1卫,中楼层 (共7层),58.73㎡,平层,板楼,北,混合结构,精装,一梯三户,无,2022,7,2.0
6105,5521.0,78.0,6203.0,金都华庭,金堂,4室2厅1厨2卫,低楼层 (共32层),125.75㎡,暂无数据,暂无数据,东,未知结构,其他,一梯四户,暂无数据,2022,7,5.0
6127,5521.0,180.0,14755.0,凌江尚府,金牛,3室2厅1厨2卫,低楼层 (共22层),122㎡,暂无数据,板塔结合,南,框架结构,其他,两梯七户,有,2022,7,5.0
6343,5520.0,198.0,24082.0,成都A区,武侯,2室1厅1厨1卫,高楼层 (共21层),82.22㎡,暂无数据,塔楼,东南,钢混结构,精装,两梯八户,有,2022,7,5.0
6924,5524.0,295.0,30388.0,中房优山PLUS,锦江,3室1厅1厨2卫,中楼层 (共31层),97.08㎡,平层,板塔结合,西南,框架结构,精装,两梯五户,有,2022,7,4.0
7187,5525.0,129.0,20360.0,玲珑郡,武侯,2室1厅1厨1卫,中楼层 (共11层),63.36㎡,暂无数据,板楼,东,框架结构,简装,两梯七户,有,2022,7,3.0
7203,5525.0,128.0,14943.0,万景峰一期,高新西,3室1厅1厨2卫,低楼层 (共33层),85.66㎡,平层,板塔结合,东,钢混结构,精装,两梯六户,有,2022,7,3.0
7294,5527.0,80.0,15486.0,和信孔雀天成,温江,1室1厅1厨1卫,高楼层 (共33层),51.66㎡,暂无数据,板塔结合,东北,钢混结构,其他,三梯七户,有,2022,7,3.0
7322,5529.0,170.0,17436.0,天璟荟,郫都,3室2厅1厨2卫,高楼层 (共15层),97.5㎡,暂无数据,板塔结合,西北,框架结构,其他,两梯四户,有,2022,7,3.0
7872,5534.0,110.0,15383.0,佳兆业丽晶港,温江,2室1厅1厨1卫,高楼层 (共40层),71.51㎡,暂无数据,板塔结合,南,钢混结构,其他,三梯六户,有,2022,7,2.0
8348,5535.0,100.0,11112.0,中航城,郫都,3室2厅1厨2卫,中楼层 (共17层),90㎡,暂无数据,板塔结合,东南,钢混结构,其他,两梯六户,有,2022,7,2.0
8372,5535.0,108.0,9474.0,诚卓碧波豪庭,简阳,3室2厅1厨2卫,低楼层 (共33层),114㎡,暂无数据,暂无数据,东 东南 南 西南 西,未知结构,毛坯,一梯六户,暂无数据,2022,7,2.0
8986,171498.0,130.0,19118.0,华宇阳光水岸,成华,2室2厅1厨1卫,中楼层 (共21层),68㎡,暂无数据,板塔结合,西南,钢混结构,其他,两梯四户,有,2022,7,6.0
9025,171502.0,62.0,10655.0,沙河源上金府,金牛,1室1厅1厨1卫,中楼层 (共22层),58.19㎡,平层,板楼,南,框架结构,其他,三梯十六户,有,2022,7,6.0
9203,171504.0,98.0,11449.0,香域中央,新都,3室2厅1厨1卫,中楼层 (共26层),85.6㎡,暂无数据,塔楼,南,钢混结构,其他,两梯四户,有,2022,7,5.0
8523,5521.0,42.0,10503.0,成都合院一期,高新西,1室0厅1厨1卫,中楼层 (共18层),39.99㎡,暂无数据,板塔结合,东南,框架结构,简装,三梯二十八户,有,2022,7,7.0
8687,5585.0,56.8,7889.0,上游小区北区,都江堰,2室1厅1厨1卫,低楼层 (共11层),72㎡,平层,板楼,南,框架结构,其他,一梯四户,有,2022,7,7.0
8939,5587.0,119.0,13523.0,兴想花园,新都,3室2厅1厨2卫,高楼层 (共25层),88㎡,平层,板塔结合,南,钢混结构,其他,一梯四户,有,2022,7,6.0
9570,5591.0,75.0,5682.0,温江二中园丁小区B区,温江,3室2厅1厨2卫,低楼层 (共6层),132.01㎡,暂无数据,板楼,东南,钢混结构,毛坯,一梯两户,无,2022,7,5.0
9684,5592.0,145.0,13295.0,龙城国际,郫都,3室1厅1厨2卫,低楼层 (共33层),109.07㎡,平层,板塔结合,东,钢混结构,毛坯,三梯六户,有,2022,7,5.0
10987,5609.0,108.0,9156.0,长柏路251号,龙泉驿,3室2厅1厨2卫,中楼层 (共6层),117.96㎡,平层,板楼,东,砖混结构,其他,一梯两户,无,2022,7,3.0
11451,5608.0,115.0,11500.0,芙蓉名城C区,新都,2室1厅1厨1卫,低楼层 (共15层),100㎡,暂无数据,板楼,东南,框架结构,简装,一梯两户,有,2022,7,2.0
11923,172179.0,142.0,15794.0,东立国际广场,成华,3室2厅1厨1卫,高楼层 (共22层),89.91㎡,平层,板塔结合,南,钢混结构,其他,两梯八户,有,2022,7,7.0
10272,5554.0,159.0,18331.0,锦城名都,金牛,2室1厅1厨1卫,低楼层 (共32层),86.74㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,7,7.0
10509,5554.0,208.0,23181.0,恒大天府半岛,天府新区,2室2厅1厨1卫,低楼层 (共23层),89.73㎡,平层,塔楼,东南 东,钢混结构,其他,两梯五户,有,2022,7,7.0
10810,5550.0,153.0,16598.0,佳兆业丽晶公馆,温江,3室2厅1厨2卫,低楼层 (共34层),92.18㎡,暂无数据,塔楼,西北,钢混结构,精装,两梯六户,有,2022,7,6.0
12889,5555.0,110.0,12578.0,和鸿天府金花,武侯,2室1厅1厨1卫,低楼层 (共16层),87.46㎡,平层,塔楼,西南,钢混结构,精装,两梯四户,有,2022,7,3.0
13051,172401.0,18.0,3521.0,岷江小区三期,新津,1室1厅1厨1卫,中楼层 (共14层),51.13㎡,暂无数据,暂无数据,东,未知结构,毛坯,一梯五户,暂无数据,2022,7,8.0
13070,172401.0,235.0,22997.0,慕和南道,天府新区,3室2厅1厨2卫,中楼层 (共26层),102.19㎡,平层,板塔结合,南 北,钢混结构,精装,两梯五户,有,2022,7,8.0
13084,172401.0,103.0,8689.0,雍景苑,新津,4室2厅1厨2卫,低楼层 (共18层),118.55㎡,平层,板楼,西南,未知结构,其他,两梯六户,有,2022,7,8.0
853,170788.0,161.5,12136.0,双楠谊苑一期,武侯,3室2厅1厨2卫,高楼层 (共7层),133.08㎡,平层,板楼,南 北,砖混结构,精装,一梯两户,无,2022,6,13.0
1856,170793.0,116.0,15596.0,圣采泊尚,新都,3室2厅1厨1卫,中楼层 (共30层),74.38㎡,平层,板塔结合,北,钢混结构,简装,两梯六户,有,2022,4,18.0
1885,170792.0,160.0,17828.0,华侨城原岸,金牛,3室1厅1厨1卫,高楼层 (共31层),89.75㎡,平层,板塔结合,东南,框架结构,毛坯,两梯六户,有,2022,3,26.0
2175,170788.0,420.0,30642.0,华润二十四城七期,成华,4室2厅1厨2卫,高楼层 (共47层),137.07㎡,平层,板塔结合,西,钢混结构,精装,三梯六户,有,2021,12,21.0
2263,170786.0,183.5,16539.0,万科理想城三期·星河,郫都,4室2厅1厨2卫,低楼层 (共27层),110.95㎡,平层,塔楼,西北,钢混结构,精装,两梯六户,有,2022,6,23.0
2303,170786.0,86.0,10144.0,钰邸华府,新都,2室1厅1厨1卫,中楼层 (共18层),84.78㎡,平层,板塔结合,南,框架结构,简装,一梯四户,有,2022,6,23.0
2830,170781.0,110.0,12482.0,天悦龙栖台,龙泉驿,3室1厅1厨1卫,高楼层 (共26层),88.13㎡,平层,塔楼,东南,钢混结构,精装,一梯四户,暂无数据,2022,6,21.0
2992,170782.0,106.0,12560.0,慧生时代广场,龙泉驿,3室1厅1厨1卫,低楼层 (共30层),84.4㎡,平层,板楼,南,钢混结构,简装,两梯六户,有,2022,3,29.0
5906,170872.0,101.5,11051.0,同森锦熙,郫都,3室2厅1厨2卫,低楼层 (共33层),91.85㎡,平层,板塔结合,北,框架结构,毛坯,两梯四户,有,2022,6,8.0
6277,170762.0,115.0,14442.0,皇经嘉苑,锦江,2室1厅1厨1卫,低楼层 (共27层),79.63㎡,平层,板塔结合,东南,钢混结构,简装,一梯六户,无,2022,6,27.0
8371,170806.0,166.0,15206.0,乐居福园,武侯,3室1厅1厨2卫,中楼层 (共11层),109.17㎡,平层,板楼,东南,砖混结构,精装,两梯五户,有,2021,7,2.0
9335,171090.0,245.0,23118.0,龙湖三千庭,龙泉驿,3室1厅1厨1卫,高楼层 (共11层),105.98㎡,暂无数据,板塔结合,南,钢混结构,毛坯,一梯两户,有,2022,7,1.0
9372,171098.0,207.5,25247.0,东原时光道,青羊,3室1厅1厨1卫,中楼层 (共22层),82.19㎡,平层,板楼,南 北,钢混结构,精装,两梯八户,有,2022,6,28.0
9427,171120.0,146.0,16612.0,上东一号一期,成华,3室1厅1厨1卫,中楼层 (共18层),87.89㎡,平层,板塔结合,西,钢混结构,其他,两梯四户,有,2022,6,28.0
9490,171120.0,325.0,20496.0,溢阳绿城,武侯,4室2厅1厨2卫,中楼层 (共11层),158.57㎡,平层,板楼,北,框架结构,精装,一梯三户,有,2022,6,30.0
9571,171090.0,190.0,22262.0,爱丁郡院,锦江,2室1厅1厨1卫,中楼层 (共18层),85.35㎡,平层,塔楼,南,钢混结构,简装,两梯四户,有,2022,6,28.0
9601,171120.0,105.0,10043.0,颐园(金牛),金牛,2室2厅1厨1卫,中楼层 (共7层),104.56㎡,平层,板楼,东南,混合结构,简装,一梯两户,无,2022,6,27.0
9656,171120.0,99.0,8262.0,明星花苑,龙泉驿,3室1厅1厨2卫,高楼层 (共6层),119.84㎡,平层,暂无数据,东南,混合结构,精装,一梯四户,无,2022,7,2.0
9766,171098.0,140.0,15062.0,海珀香庭,武侯,1室2厅1厨2卫,中楼层 (共11层),92.95㎡,跃层,板楼,南,框架结构,其他,三梯二十七户,有,2022,7,2.0
9797,171090.0,128.0,15877.0,万景峰二期,高新西,3室1厅1厨2卫,中楼层 (共33层),80.62㎡,平层,塔楼,南,钢混结构,其他,两梯六户,有,2022,6,30.0
9977,171120.0,360.0,22604.0,比华利国际城一期,锦江,4室1厅1厨2卫,中楼层 (共32层),159.27㎡,平层,塔楼,北,钢混结构,其他,两梯四户,有,2022,6,29.0
10413,171090.0,230.0,20910.0,帕丽湾,锦江,3室1厅1厨2卫,低楼层 (共27层),110㎡,平层,塔楼,东南,框架结构,精装,三梯六户,有,2022,6,29.0
10458,171090.0,185.0,14468.0,保利拉斐云邸,新都,3室2厅1厨2卫,中楼层 (共34层),127.87㎡,平层,板塔结合,南,钢混结构,精装,两梯五户,有,2022,7,3.0
10783,171120.0,105.0,9412.0,恒大银海湖,崇州,3室2厅1厨2卫,中楼层 (共32层),111.56㎡,平层,板楼,北,砖混结构,其他,两梯六户,有,2022,6,28.0
10887,171098.0,87.0,14746.0,樱花假日,武侯,2室1厅1厨1卫,中楼层 (共12层),59㎡,平层,塔楼,西,框架结构,简装,两梯二十九户,有,2022,6,30.0
10922,171120.0,195.0,21500.0,城南晶座,高新,3室2厅1厨2卫,高楼层 (共25层),90.7㎡,跃层,塔楼,南,钢混结构,其他,两梯七户,有,2022,7,3.0
11092,171098.0,42.0,5061.0,东湖园丁苑,彭州,2室2厅1厨1卫,高楼层 (共6层),83㎡,平层,塔楼,东南,框架结构,其他,一梯两户,无,2022,7,1.0
11246,171120.0,105.0,11614.0,尚林家园,郫都,2室1厅1厨1卫,低楼层 (共26层),90.41㎡,平层,板楼,东南 南,钢混结构,精装,两梯四户,有,2022,6,28.0
11283,171120.0,105.0,11920.0,蜀都万达广场,郫都,3室1厅1厨1卫,低楼层 (共32层),88.09㎡,平层,板楼,西南,框架结构,精装,两梯六户,有,2022,7,1.0
11708,171098.0,145.0,18432.0,华润国际社区,龙泉驿,3室2厅1厨1卫,中楼层 (共41层),78.67㎡,暂无数据,塔楼,西北,钢混结构,精装,三梯八户,有,2022,7,1.0
11751,171090.0,210.0,23082.0,优客联邦三期,武侯,3室1厅1厨1卫,高楼层 (共18层),90.98㎡,暂无数据,板楼,西南,钢混结构,精装,两梯五户,有,2022,6,29.0
11910,171090.0,135.0,16266.0,海棠公馆一期,双流,2室2厅1厨1卫,高楼层 (共16层),83㎡,暂无数据,板塔结合,东南,钢混结构,其他,两梯六户,有,2022,6,27.0
11935,171120.0,77.0,10567.0,马河湾38号,金牛,3室2厅1厨1卫,高楼层 (共7层),72.87㎡,暂无数据,板楼,东南,混合结构,其他,一梯四户,无,2022,6,30.0
6035,5520.0,165.0,15146.0,新尚天地,温江,4室2厅1厨2卫,中楼层 (共32层),108.94㎡,暂无数据,塔楼,东南,钢混结构,其他,两梯六户,有,2022,7,6.0
6965,5524.0,226.0,25543.0,桐梓林欧城,武侯,2室2厅1厨2卫,低楼层 (共21层),88.48㎡,平层,板塔结合,南 北,钢混结构,精装,两梯五户,有,2022,7,4.0
7514,5532.0,90.0,15076.0,隆兴嘉苑,成华,3室1厅1厨1卫,高楼层 (共33层),59.7㎡,平层,塔楼,南,钢混结构,精装,三梯十二户,有,2022,7,3.0
7631,5532.0,110.0,12719.0,朗诗未来家,郫都,3室2厅1厨2卫,低楼层 (共20层),86.49㎡,暂无数据,塔楼,东南,钢混结构,其他,两梯六户,有,2022,7,3.0
7979,5534.0,210.0,25692.0,凯德风尚,青羊,2室2厅1厨1卫,中楼层 (共19层),81.74㎡,平层,板塔结合,西,钢混结构,精装,三梯七户,有,2022,7,2.0
8113,5534.0,320.0,22311.0,远大都市风景三期,高新,3室2厅1厨2卫,低楼层 (共18层),143.43㎡,暂无数据,板楼,南 北,框架结构,精装,两梯两户,有,2022,7,2.0
8211,5534.0,132.6,14305.0,合能橙中心,郫都,3室1厅1厨2卫,高楼层 (共18层),92.7㎡,暂无数据,板楼,西北,钢混结构,其他,两梯六户,有,2022,7,2.0
8224,5534.0,134.0,18133.0,万科理想城三期·星河,郫都,3室2厅1厨1卫,高楼层 (共27层),73.9㎡,暂无数据,塔楼,西南,钢混结构,其他,两梯六户,有,2022,7,2.0
8342,5535.0,140.0,12767.0,龙光玖龙府二期,新津,4室2厅1厨2卫,中楼层 (共8层),109.66㎡,平层,暂无数据,南,未知结构,其他,一梯四户,暂无数据,2022,7,2.0
8686,5536.0,98.0,12605.0,林溪康城B区,龙泉驿,2室1厅1厨1卫,低楼层 (共34层),77.75㎡,平层,暂无数据,南,未知结构,其他,三梯六户,有,2022,7,1.0
8715,5536.0,65.0,11205.0,机车厂宿舍,成华,2室1厅1厨1卫,高楼层 (共6层),58.01㎡,暂无数据,板楼,东南,混合结构,简装,一梯一户,无,2022,7,1.0
8937,171497.0,300.0,27150.0,中海锦江城云熙一期,天府新区,3室2厅1厨2卫,低楼层 (共32层),110.5㎡,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2022,7,6.0
9003,171500.0,150.0,16925.0,橙郡二期,高新西,3室1厅1厨1卫,高楼层 (共17层),88.63㎡,暂无数据,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,7,6.0
8574,5584.0,60.0,5016.0,西蜀御景,崇州,3室2厅1厨2卫,高楼层 (共18层),119.64㎡,暂无数据,板塔结合,南,钢混结构,毛坯,一梯四户,暂无数据,2022,7,7.0
9172,5589.0,135.0,14974.0,花果新居二期,锦江,2室1厅1厨1卫,中楼层 (共29层),90.16㎡,暂无数据,塔楼,东,钢混结构,毛坯,两梯六户,有,2022,7,6.0
9690,5592.0,298.0,36223.0,学道街42号,锦江,3室2厅1厨1卫,中楼层 (共7层),82.27㎡,平层,板楼,南,砖混结构,精装,一梯两户,无,2022,7,5.0
9992,5606.0,56.0,13094.0,上寓,成华,1室1厅1厨1卫,低楼层 (共28层),42.77㎡,暂无数据,塔楼,东 东南,框架结构,其他,三梯四户,有,2022,7,5.0
10257,5608.0,185.0,15112.0,恒大绿洲,龙泉驿,3室2厅1厨2卫,高楼层 (共32层),122.42㎡,平层,板楼,北 南,混合结构,其他,两梯四户,有,2022,7,4.0
10270,5608.0,215.0,20111.0,汇融名城C区,成华,3室1厅1厨2卫,高楼层 (共18层),106.91㎡,平层,塔楼,北,钢混结构,精装,两梯四户,有,2022,7,4.0
10317,5609.0,122.0,10797.0,尚林幸福城,青白江,4室2厅1厨2卫,高楼层 (共26层),113㎡,平层,板塔结合,东南,钢混结构,其他,两梯五户,有,2022,7,4.0
10728,5608.0,90.5,18032.0,锦江城市花园二期,锦江,2室1厅1厨1卫,高楼层 (共34层),50.19㎡,平层,板塔结合,西北,钢混结构,简装,两梯九户,有,2022,7,3.0
11484,5608.0,26.0,6342.0,积家御景,温江,1室0厅0厨0卫,中楼层 (共17层),41㎡,平层,塔楼,南,钢混结构,精装,三梯二十八户,有,2022,7,2.0
11812,172176.0,70.0,9636.0,三都汇朝九,双流,2室1厅1厨1卫,低楼层 (共30层),72.65㎡,平层,板塔结合,西,框架结构,毛坯,三梯十二户,有,2022,7,7.0
12628,172179.0,270.0,32672.0,天府长城图南多,高新,2室2厅1厨1卫,中楼层 (共31层),82.64㎡,平层,板塔结合,西南,框架结构,简装,三梯六户,有,2022,7,5.0
10482,5554.0,318.0,27895.0,人居花照云庭,金牛,3室2厅1厨2卫,中楼层 (共32层),114㎡,暂无数据,塔楼,南 北,钢混结构,其他,一梯六户,暂无数据,2022,7,7.0
13208,172403.0,186.0,21204.0,南辰景秀,武侯,2室2厅1厨1卫,低楼层 (共18层),87.72㎡,暂无数据,塔楼,西,框架结构,精装,两梯六户,有,2022,7,8.0
13220,172403.0,183.0,19678.0,万科第五城四期,双流,3室2厅1厨2卫,中楼层 (共24层),93㎡,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2022,7,8.0
709,170789.0,147.0,16240.0,保利大都汇·君汇,新都,3室2厅1厨2卫,高楼层 (共34层),90.52㎡,平层,板塔结合,南 北,钢混结构,精装,两梯六户,有,2022,6,6.0
1138,170791.0,163.0,21621.0,财富又一城,成华,2室2厅1厨1卫,中楼层 (共29层),75.39㎡,平层,塔楼,南,框架结构,精装,三梯一户,有,2022,3,5.0
1217,170790.0,156.0,14842.0,新东方,成华,3室1厅1厨1卫,高楼层 (共9层),105.11㎡,平层,板塔结合,东 东南 南,框架结构,简装,一梯四户,有,2021,5,31.0
1328,170789.0,116.0,20466.0,国嘉新视界,锦江,2室1厅1厨1卫,高楼层 (共32层),56.68㎡,平层,塔楼,南,框架结构,精装,三梯八户,有,2022,6,15.0
1419,170789.0,110.0,16440.0,龙湖时代天街,高新西,2室1厅1厨1卫,高楼层 (共29层),66.91㎡,平层,塔楼,东南,框架结构,精装,两梯六户,有,2022,6,4.0
1582,170792.0,126.0,15087.0,隆基泰和铂悦山,龙泉驿,4室2厅1厨1卫,高楼层 (共32层),83.52㎡,平层,塔楼,东南,钢混结构,毛坯,两梯六户,有,2022,6,12.0
2229,170788.0,98.0,8910.0,棠湖家苑,双流,3室1厅1厨1卫,中楼层 (共6层),110㎡,平层,板楼,东南,框架结构,精装,一梯两户,无,2022,5,13.0
2262,170786.0,99.4,14640.0,富丽碧蔓汀,金牛,2室1厅1厨1卫,低楼层 (共26层),67.9㎡,平层,板塔结合,西北,钢混结构,简装,两梯六户,有,2022,4,10.0
